Nr.,LevelID,Name,Description,Level,Ref ID
574,2.2.8.1.2.3,Application Architecture - Optum,"Application Architecture provides a blueprint for the individual application systems to be deployed, their interactions and their relationships to the core business processes of the organization. Application architecture is a pillar in TOGAF and an architectural domain done by several areas within Optum.",GroupCapability L3,421-3745-0
575,2.2.8.1.2.4,Technology Architecture - Optum,"Technology Architecture is the architecture domain and a TOGAF pillar architecture that describes the hardware, software and network infrastructure needed to support the deployment of all applications.",GroupCapability L3,421-3746-0
576,2.2.8.1.2.5,Business Architecture - Optum,"Business Architecture is the architecture domain for defining capabilities, including business capability, service (business and IT), capability maturity, roadmaps, blueprints, gaps and targets. Understanding strategic themes and drivers and modeling value chains and context modeling. This is the “What” domain of architecture.",GroupCapability L3,421-3747-0
577,2.2.8.1.3,Technology & Infrastructure Strategy - Optum,"Optum Tech delivers critical infrastructure services to the businesses including voice and data networks, servers and storage, mainframe operations and user productivity tools. Driving standardization and simplification, we provide superior service levels vital to sustaining and supporting the change in technology demand and services within the organization. Delivery is dependent on a solid strategy.",GroupCapability L2,421-2793-0
578,2.2.8.1.3.1,IT Access & Security - Optum,"IT Access & Security strategy is to protect the confidentiality, integrity and availability of Optum Tech information assets through the establishment, implementation and management of an IT security program. Ensure management, internal audit  and regulators  are satisfied  with security controls  that are implemented. Also, ensure that customers and business partners  are confident their information  is adequately protected.",GroupCapability L3,421-3749-0
579,2.2.8.1.3.2,Application & Infrastructure Hosting - Optum,"Application and Infrastructure hosting provides mainframe and distributed infrastructure services accomplished through computer processing services delivered through  data center hosting facilities, mainframe services, distributed and centralized servers, database, messaging, web services and overall technical and project integration across services.",GroupCapability L3,421-3750-0
580,2.2.8.1.3.3,Release Management - Optum,"IS Release Management consists of protecting client, corporate and employee data from illegal access and to make sure the system are not compromised and made unavailable or unusable. This consists of verifying that all platforms, applications and systems used both as business and productivity tools are safe, consistent and reliable. Includes testing, packaging and certification. Consists of user productivity tools.",GroupCapability L3,421-3751-0
581,2.2.8.1.3.4,Voice & Data Connectivity - Optum,Voce and Data Connectivity solutions that promote secure and efficient transfer of information.,GroupCapability L3,421-3752-0
582,2.2.8.1.3.5,Application & Infrastructure Reporting - Optum,"Reporting on how applications and infrastructure is performing across a variety of requirements.  The reports are used to determine when applications and infrastructure needs to be upgraded, changed, or replaced.",GroupCapability L3,421-3753-0
583,2.2.8.1.4,Development & Support Strategy - Optum,"Develop innovative software and provide support that enables UnitedHealth Group businesses to deliver on their missions, compete in their markets and lead the industry. Minimize the impact to all customers caused by incidents, problems or performance issues while decreasing the cost of providing the service.",GroupCapability L2,421-2794-0
584,2.2.8.1.4.1,Support Service Management - Optum,"IT Service Management committed to continuously improving information technology services to its customers. ITSM simplifies customer interactions with IT through the use of processes, tools, metrics and reporting. Goals include reduce variability, improve availability, reduce costs, help business get IT. Basically, provide tools and methods to enable improved IT service to the businesses. Also includes help desk capabilities like application support, hardware support, remote access, voice support calls, passwords & security.",GroupCapability L3,421-3758-0
585,2.2.8.1.4.2,Application Development - Optum,"Application Development provides shared development services and applications for the enterprise. Capabilities are to deliver technology application solutions that support business goals and agendas while driving the economies of scale through leveraging applications, technology and people. Each application development domain is responsible for functional domain level application development and currently reside in the Optum IT organization.",GroupCapability L3,421-3759-0
586,2.2.8.1.4.3,Program Management - Optum,"Program management is the activity of driving program and project delivery. It also guides and governs the processes, tools and methods by which all major bodies of work are delivered to create best-in-class organization to successfully deliver IT application development agenda. Also includes release management, which is the scheduling of releases, release reporting and metrics, support of release management and release management training.",GroupCapability L3,421-3760-0
587,2.2.8.1.4.4,Continuous Improvement - Optum,"Continuous Improvement requires the quality area partnering with business, development and operations to help drive excellence and values towards the strategic goals.",GroupCapability L3,421-3761-0
588,2.2.8.1.4.5,Testing - Optum,"Testing consists of all levels of testing; cross application, integration, user acceptance, performance, regression and unit. Cross application testing is the area that aligns major releases, testing environments, platforms, and applications.",GroupCapability L3,421-3762-0
